Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
09/03/2024,15:00,Matchweek 28,Sat,Home,D,2,2,Sheffield Utd,2,31,11,35.5,0.06,0.18,16.9,0,0,1,3.3,2.6,0.08,-1.3,-0.6,Match Report
13/03/2024,19:30,Matchweek 17,Wed,Home,W,4,3,Luton Town,4,24,9,37.5,0.17,0.44,15.5,0,0,0,2.3,2.3,0.1,1.7,1.7,Match Report
30/03/2024,15:00,Matchweek 30,Sat,Home,W,2,1,Everton,1,11,4,36.4,0.09,0.25,15.6,1,0,0,1.3,1.3,0.12,-0.3,-0.3,Match Report
02/04/2024,19:45,Matchweek 31,Tue,Home,W,1,0,Crystal Palace,1,11,6,54.5,0.09,0.17,18.7,2,0,0,1.1,1.1,0.1,-0.1,-0.1,Match Report
06/04/2024,15:00,Matchweek 32,Sat,Away,L,1,2,Luton Town,1,8,1,12.5,0.13,1,19.1,1,0,0,0.4,0.4,0.05,0.6,0.6,Match Report
13/04/2024,17:30,Matchweek 33,Sat,Home,D,2,2,Manchester Utd,2,20,5,25,0.1,0.4,16.8,1,0,0,1.6,1.6,0.09,0.4,0.4,Match Report
21/04/2024,15:00,Matchweek 34,Sun,Away,L,1,3,Aston Villa,1,13,4,30.8,0,0,16.4,0,1,1,1.8,1,0.08,-0.8,-1,Match Report
24/04/2024,19:45,Matchweek 29,Wed,Away,W,1,0,Wolves,1,21,6,28.6,0.05,0.17,16.7,0,0,0,1.9,1.9,0.09,-0.9,-0.9,Match Report
28/04/2024,14:00,Matchweek 35,Sun,Home,W,3,0,Brighton,3,15,6,40,0.2,0.5,14.4,1,0,0,1.9,1.9,0.14,1.1,1.1,Match Report
04/05/2024,12:30,Matchweek 36,Sat,Away,L,0,3,Arsenal,0,7,2,28.6,0,0,20.4,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Match Report
11/05/2024,15:00,Matchweek 37,Sat,Home,L,1,2,Brentford,1,13,4,30.8,0.08,0.25,17.1,0,0,0,0.7,0.7,0.05,0.3,0.3,Match Report
19/05/2024,16:00,Matchweek 38,Sun,Away,L,1,2,Chelsea,0,22,5,22.7,0,0,16.8,0,0,0,2.2,2.2,0.11,-2.2,-2.2,Match Report
