Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
30/03/2024,15:00,Matchweek 30,Sat,Away,L,1,2,Bournemouth,1,7,3,42.9,0.14,0.33,16,0,0,0,1,1,0.14,0,0,Match Report
02/04/2024,19:30,Matchweek 31,Tue,Away,D,1,1,Newcastle Utd,1,9,2,22.2,0,0,17.4,0,1,1,1.4,0.7,0.07,-0.4,-0.7,Match Report
06/04/2024,15:00,Matchweek 32,Sat,Home,W,1,0,Burnley,1,12,3,25,0.08,0.33,20,1,0,0,0.9,0.9,0.08,0.1,0.1,Match Report
15/04/2024,20:00,Matchweek 33,Mon,Away,L,0,6,Chelsea,0,10,2,20,0,0,13.7,0,0,0,1.5,1.5,0.15,-1.5,-1.5,Match Report
21/04/2024,13:30,Matchweek 34,Sun,Home,W,2,0,Nott'ham Forest,2,7,4,57.1,0.29,0.5,18.7,0,0,0,0.3,0.3,0.05,1.7,1.7,Match Report
24/04/2024,20:00,Matchweek 29,Wed,Home,W,2,0,Liverpool,2,16,6,37.5,0.13,0.33,14.9,0,0,0,1.2,1.2,0.08,0.8,0.8,Match Report
27/04/2024,17:30,Matchweek 35,Sat,Home,W,1,0,Brentford,1,18,1,5.6,0.06,1,19.1,1,0,0,0.8,0.8,0.05,0.2,0.2,Match Report
03/05/2024,20:00,Matchweek 36,Fri,Away,D,1,1,Luton Town,1,9,2,22.2,0,0,18.7,0,1,1,1.4,0.6,0.07,-0.4,-0.6,Match Report
11/05/2024,15:00,Matchweek 37,Sat,Home,W,1,0,Sheffield Utd,1,15,6,40,0.07,0.17,17.1,0,0,0,2.3,2.3,0.16,-1.3,-1.3,Match Report
19/05/2024,16:00,Matchweek 38,Sun,Away,L,1,2,Arsenal,1,5,2,40,0.2,0.5,20.3,2,0,0,0.6,0.6,0.13,0.4,0.4,Match Report
