Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
For Burnley,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
17/04/2022,14:15,Matchweek 33,Sun,Away,D,1,1,West Ham,1,8,1,12.5,0.13,1,16.4,0,0,1,1.8,1,0.15,-0.8,0,Match Report
21/04/2022,19:45,Matchweek 30,Thu,Home,W,2,0,Southampton,2,16,6,37.5,0.13,0.33,14.2,0,0,0,1.5,1.5,0.1,0.5,0.5,Match Report
24/04/2022,14:00,Matchweek 34,Sun,Home,W,1,0,Wolves,1,14,5,35.7,0.07,0.2,18.8,0,0,0,1.4,1.4,0.1,-0.4,-0.4,Match Report
30/04/2022,15:00,Matchweek 35,Sat,Away,W,2,1,Watford,2,17,6,35.3,0.12,0.33,15.9,1,0,0,1.6,1.6,0.1,0.4,0.4,Match Report
07/05/2022,15:00,Matchweek 36,Sat,Home,L,1,3,Aston Villa,1,14,6,42.9,0.07,0.17,16.4,0,0,0,1.9,1.9,0.14,-0.9,-0.9,Match Report
15/05/2022,12:00,Matchweek 37,Sun,Away,L,0,1,Tottenham,0,8,1,12.5,0,0,15.4,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Match Report
19/05/2022,20:00,Matchweek 18,Thu,Away,D,1,1,Aston Villa,1,9,3,33.3,0,0,17.2,0,1,1,1.6,0.8,0.1,-0.6,-0.8,Match Report
22/05/2022,16:00,Matchweek 38,Sun,Home,L,1,2,Newcastle Utd,1,12,4,33.3,0.08,0.25,15.7,1,0,0,1.6,1.6,0.14,-0.6,-0.6,Match Report
