Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
04/04/2023,19:45,Matchweek 7,Tue,Away,W,2,1,Leicester City,2,15,5,33.3,0.13,0.4,20.3,1,0,0,1,1,0.07,1,1,Match Report
08/04/2023,15:00,Matchweek 30,Sat,Home,W,2,0,Nott'ham Forest,2,8,3,37.5,0.25,0.67,12.4,0,0,0,1.3,1.3,0.16,0.7,0.7,Match Report
For Aston Villa,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
15/04/2023,12:30,Matchweek 31,Sat,Home,W,3,0,Newcastle Utd,3,16,6,37.5,0.19,0.5,18.3,0,0,0,1.9,1.9,0.12,1.1,1.1,Match Report
22/04/2023,15:00,Matchweek 32,Sat,Away,D,1,1,Brentford,1,14,2,14.3,0.07,0.5,18.6,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Match Report
25/04/2023,19:45,Matchweek 33,Tue,Home,W,1,0,Fulham,1,14,3,21.4,0.07,0.33,16.4,0,0,0,1,1,0.07,0,0,Match Report
30/04/2023,14:00,Matchweek 34,Sun,Away,L,0,1,Manchester Utd,0,7,1,14.3,0,0,17.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Match Report
06/05/2023,15:00,Matchweek 35,Sat,Away,L,0,1,Wolves,0,16,3,18.8,0,0,16,1,0,0,1.5,1.5,0.09,-1.5,-1.5,Match Report
13/05/2023,15:00,Matchweek 36,Sat,Home,W,2,1,Tottenham,2,8,4,50,0.25,0.5,15.4,1,0,0,1.2,1.2,0.15,0.8,0.8,Match Report
20/05/2023,15:00,Matchweek 37,Sat,Away,D,1,1,Liverpool,1,5,3,60,0.2,0.33,19.5,0,0,1,1.3,0.6,0.11,-0.3,0.4,Match Report
28/05/2023,16:30,Matchweek 38,Sun,Home,W,2,1,Brighton,2,12,5,41.7,0.17,0.4,18.2,4,0,0,2.8,2.8,0.24,-0.8,-0.8,Match Report
