Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
02/12/2023,15:00,Matchweek 14,Sat,Home,W,5,0,Sheffield Utd,5,19,7,36.8,0.26,0.71,15.9,0,0,0,1.8,1.8,0.1,3.2,3.2,Match Report
05/12/2023,19:30,Matchweek 15,Tue,Away,L,0,1,Wolves,0,12,3,25,0,0,21.9,2,0,0,0.9,0.9,0.07,-0.9,-0.9,Match Report
09/12/2023,15:00,Matchweek 16,Sat,Away,D,1,1,Brighton,1,6,3,50,0.17,0.33,12.9,0,0,0,0.6,0.6,0.1,0.4,0.4,Match Report
16/12/2023,17:30,Matchweek 17,Sat,Home,L,0,2,Everton,0,14,2,14.3,0,0,18.8,1,0,0,0.7,0.7,0.05,-0.7,-0.7,Match Report
23/12/2023,15:00,Matchweek 18,Sat,Away,W,2,0,Fulham,2,7,2,28.6,0.29,1,19.5,0,0,0,0.4,0.4,0.05,1.6,1.6,Match Report
26/12/2023,17:30,Matchweek 19,Tue,Home,L,0,2,Liverpool,0,9,0,0,0,,16.7,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Match Report
30/12/2023,15:00,Matchweek 20,Sat,Away,L,2,3,Aston Villa,2,9,5,55.6,0.22,0.4,15.4,0,0,0,1.2,1.2,0.13,0.8,0.8,Match Report
12/01/2024,19:45,Matchweek 21,Fri,Home,D,1,1,Luton Town,1,13,7,53.8,0.08,0.14,18.8,1,0,0,1.1,1.1,0.08,-0.1,-0.1,Match Report
31/01/2024,19:30,Matchweek 22,Wed,Away,L,1,3,Manchester City,1,8,3,37.5,0.13,0.33,14.7,0,0,0,1.4,1.4,0.18,-0.4,-0.4,Match Report
03/02/2024,15:00,Matchweek 23,Sat,Home,D,2,2,Fulham,2,12,4,33.3,0.17,0.5,15.4,0,0,0,1.8,1.8,0.15,0.2,0.2,Match Report
10/02/2024,15:00,Matchweek 24,Sat,Away,L,1,3,Liverpool,1,9,4,44.4,0.11,0.25,17.6,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Match Report
17/02/2024,15:00,Matchweek 25,Sat,Home,L,0,5,Arsenal,0,8,0,0,0,,18.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Match Report
24/02/2024,15:00,Matchweek 26,Sat,Away,L,0,3,Crystal Palace,0,2,0,0,0,,12,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Match Report
03/03/2024,13:00,Matchweek 27,Sun,Home,L,0,2,Bournemouth,0,20,5,25,0,0,18.9,1,0,0,1.5,1.5,0.08,-1.5,-1.5,Match Report
10/03/2024,14:00,Matchweek 28,Sun,Away,D,2,2,West Ham,1,11,4,36.4,0.09,0.25,24.8,1,0,0,0.7,0.7,0.06,0.3,0.3,Match Report
16/03/2024,15:00,Matchweek 29,Sat,Home,W,2,1,Brentford,2,16,5,31.3,0.06,0.2,19.2,0,1,1,2.8,2,0.12,-0.8,-1,Match Report
30/03/2024,15:00,Matchweek 30,Sat,Away,D,2,2,Chelsea,2,18,6,33.3,0.11,0.33,14.4,2,0,0,1.6,1.6,0.1,0.4,0.4,Match Report
02/04/2024,19:45,Matchweek 31,Tue,Home,D,1,1,Wolves,1,13,6,46.2,0.08,0.17,18.4,0,0,0,1.3,1.3,0.1,-0.3,-0.3,Match Report
06/04/2024,15:00,Matchweek 32,Sat,Away,L,0,1,Everton,0,6,1,16.7,0,0,16.5,1,0,0,0.5,0.5,0.08,-0.5,-0.5,Match Report
13/04/2024,15:00,Matchweek 33,Sat,Home,D,1,1,Brighton,1,11,3,27.3,0.09,0.33,17.1,0,0,0,1.7,1.7,0.16,-0.7,-0.7,Match Report
20/04/2024,15:00,Matchweek 34,Sat,Away,W,4,1,Sheffield Utd,4,16,9,56.3,0.25,0.44,16,0,0,0,2.2,2.2,0.14,1.8,1.8,Match Report
27/04/2024,15:00,Matchweek 35,Sat,Away,D,1,1,Manchester Utd,1,15,6,40,0,0,19.3,1,1,1,2.1,1.3,0.08,-1.1,-1.3,Match Report
04/05/2024,15:00,Matchweek 36,Sat,Home,L,1,4,Newcastle Utd,1,17,5,29.4,0.06,0.2,18.2,0,0,0,1,1,0.06,0,0,Match Report
11/05/2024,15:00,Matchweek 37,Sat,Away,L,1,2,Tottenham,1,7,3,42.9,0.14,0.33,11.8,0,0,0,0.7,0.7,0.1,0.3,0.3,Match Report
19/05/2024,16:00,Matchweek 38,Sun,Home,L,1,2,Nott'ham Forest,1,20,3,15,0.05,0.33,22.4,1,0,0,1.2,1.2,0.06,-0.2,-0.2,Match Report
