Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
05/03/2023,16:30,Matchweek 26,Sun,Home,W,7,0,Manchester Utd,7,18,8,44.4,0.39,0.88,12.7,0,0,0,2.8,2.8,0.15,4.2,4.2,Match Report
11/03/2023,12:30,Matchweek 27,Sat,Away,L,0,1,Bournemouth,0,14,5,35.7,0,0,18.5,0,0,1,1.7,1,0.07,-1.7,-1,Match Report
01/04/2023,12:30,Matchweek 29,Sat,Away,L,1,4,Manchester City,1,4,1,25,0.25,1,15.9,0,0,0,0.3,0.3,0.08,0.7,0.7,Match Report
04/04/2023,20:00,Matchweek 8,Tue,Away,D,0,0,Chelsea,0,7,3,42.9,0,0,25.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Match Report
09/04/2023,16:30,Matchweek 30,Sun,Home,D,2,2,Arsenal,2,20,6,30,0.1,0.33,14,0,0,1,3.9,3.1,0.16,-1.9,-1.1,Match Report
17/04/2023,20:00,Matchweek 31,Mon,Away,W,6,1,Leeds United,6,13,7,53.8,0.46,0.86,12.9,0,0,0,2.7,2.7,0.21,3.3,3.3,Match Report
For Liverpool,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
22/04/2023,15:00,Matchweek 32,Sat,Home,W,3,2,Nott'ham Forest,3,18,5,27.8,0.17,0.6,12.5,0,0,0,2.8,2.8,0.16,0.2,0.2,Match Report
26/04/2023,19:45,Matchweek 33,Wed,Away,W,2,1,West Ham,2,20,4,20,0.1,0.5,16.8,0,0,0,1.9,1.9,0.11,0.1,0.1,Match Report
30/04/2023,16:30,Matchweek 34,Sun,Home,W,4,3,Tottenham,4,11,3,27.3,0.27,1,16.1,0,1,1,2.2,1.4,0.13,1.8,1.6,Match Report
03/05/2023,20:00,Matchweek 28,Wed,Home,W,1,0,Fulham,1,14,2,14.3,0,0,22.6,0,1,1,1.8,1,0.07,-0.8,-1,Match Report
06/05/2023,17:30,Matchweek 35,Sat,Home,W,1,0,Brentford,1,15,5,33.3,0.07,0.2,18.8,0,0,0,2.2,2.2,0.15,-1.2,-1.2,Match Report
15/05/2023,20:00,Matchweek 36,Mon,Away,W,3,0,Leicester City,3,16,5,31.3,0.19,0.6,17.5,1,0,0,2.2,2.2,0.13,0.8,0.8,Match Report
20/05/2023,15:00,Matchweek 37,Sat,Home,D,1,1,Aston Villa,1,10,5,50,0.1,0.2,18.2,0,0,0,0.7,0.7,0.07,0.3,0.3,Match Report
28/05/2023,16:30,Matchweek 38,Sun,Away,D,4,4,Southampton,4,30,8,26.7,0.13,0.5,18.5,0,0,0,4,4,0.14,0,0,Match Report
