Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
26/12/2023,12:30,Matchweek 19,Tue,Home,L,1,3,Nott'ham Forest,1,18,5,27.8,0,0,15.1,1,1,1,2.4,1.6,0.1,-1.4,-1.6,Match Report
01/01/2024,20:00,Matchweek 20,Mon,Away,L,2,4,Liverpool,2,5,3,60,0.4,0.67,16.1,0,0,0,0.6,0.6,0.12,1.4,1.4,Match Report
13/01/2024,17:30,Matchweek 21,Sat,Home,L,2,3,Manchester City,2,12,5,41.7,0.17,0.4,14.7,0,0,0,1.3,1.3,0.11,0.7,0.7,Match Report
30/01/2024,20:15,Matchweek 22,Tue,Away,W,3,1,Aston Villa,2,14,5,35.7,0.14,0.4,11.9,0,0,0,2.6,2.6,0.19,-0.6,-0.6,Match Report
03/02/2024,15:00,Matchweek 23,Sat,Home,D,4,4,Luton Town,4,19,6,31.6,0.21,0.67,16.3,0,0,0,2.3,2.3,0.13,1.7,1.7,Match Report
10/02/2024,17:30,Matchweek 24,Sat,Away,W,3,2,Nott'ham Forest,3,7,5,71.4,0.43,0.6,19.2,0,0,0,0.5,0.5,0.07,2.5,2.5,Match Report
17/02/2024,15:00,Matchweek 25,Sat,Home,D,2,2,Bournemouth,2,16,4,25,0.06,0.25,19.4,0,1,1,2.2,1.4,0.09,-0.2,-0.4,Match Report
24/02/2024,20:00,Matchweek 26,Sat,Away,L,1,4,Arsenal,1,3,2,66.7,0.33,0.5,14.5,0,0,0,0.2,0.2,0.05,0.8,0.8,Match Report
02/03/2024,15:00,Matchweek 27,Sat,Home,W,3,0,Wolves,3,14,6,42.9,0.21,0.5,16.3,1,0,0,2.1,2.1,0.16,0.9,0.9,Match Report
11/03/2024,20:00,Matchweek 28,Mon,Away,L,2,3,Chelsea,2,11,3,27.3,0.18,0.67,16,0,0,0,0.7,0.7,0.07,1.3,1.3,Match Report
30/03/2024,12:30,Matchweek 30,Sat,Home,W,4,3,West Ham,4,22,7,31.8,0.09,0.29,17.6,0,2,2,4.1,2.5,0.11,-0.1,-0.5,Match Report
02/04/2024,19:30,Matchweek 31,Tue,Home,D,1,1,Everton,1,18,5,27.8,0.06,0.2,15.7,0,0,0,2.4,2.4,0.14,-1.4,-1.4,Match Report
06/04/2024,15:00,Matchweek 32,Sat,Away,W,1,0,Fulham,1,12,5,41.7,0.08,0.2,16.8,0,0,0,1,1,0.08,0,0,Match Report
13/04/2024,12:30,Matchweek 33,Sat,Home,W,4,0,Tottenham,4,18,5,27.8,0.22,0.8,11.1,0,0,0,2.8,2.8,0.16,1.2,1.2,Match Report
24/04/2024,20:00,Matchweek 29,Wed,Away,L,0,2,Crystal Palace,0,7,2,28.6,0,0,14.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Match Report
27/04/2024,15:00,Matchweek 35,Sat,Home,W,5,1,Sheffield Utd,4,19,6,31.6,0.16,0.5,16,0,1,1,3.1,2.3,0.12,0.9,0.7,Match Report
04/05/2024,15:00,Matchweek 36,Sat,Away,W,4,1,Burnley,4,22,10,45.5,0.18,0.4,17.6,1,0,1,3.4,2.7,0.14,0.6,1.3,Match Report
11/05/2024,15:00,Matchweek 37,Sat,Home,D,1,1,Brighton,1,18,7,38.9,0.06,0.14,15.8,0,0,0,2.2,2.2,0.12,-1.2,-1.2,Match Report
15/05/2024,20:00,Matchweek 34,Wed,Away,L,2,3,Manchester Utd,2,21,7,33.3,0.1,0.29,14.6,0,0,0,2.2,2.2,0.1,-0.2,-0.2,Match Report
19/05/2024,16:00,Matchweek 38,Sun,Away,W,4,2,Brentford,4,12,7,58.3,0.33,0.57,15.4,2,0,0,3.4,3.4,0.29,0.6,0.6,Match Report
