Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
12/12/2021,16:30,Matchweek 16,Sun,Away,L,1,3,Crystal Palace,1,12,6,50,0.08,0.17,20.5,1,0,0,1,1,0.09,0,0,Match Report
16/12/2021,19:45,Matchweek 17,Thu,Away,D,1,1,Chelsea,1,5,3,60,0.2,0.33,21.1,0,0,0,0.6,0.6,0.11,0.4,0.4,Match Report
02/01/2022,14:00,Matchweek 21,Sun,Home,L,2,3,Brighton,2,16,6,37.5,0.13,0.33,17.9,0,0,1,1.6,0.9,0.06,0.4,1.1,Match Report
15/01/2022,15:00,Matchweek 22,Sat,Away,L,1,2,Norwich City,1,12,5,41.7,0.08,0.2,17,1,0,0,0.6,0.6,0.05,0.4,0.4,Match Report
22/01/2022,12:30,Matchweek 23,Sat,Home,L,0,1,Aston Villa,0,15,0,0,0,,14.1,2,0,0,1.6,1.6,0.11,-1.6,-1.6,Match Report
08/02/2022,19:45,Matchweek 24,Tue,Away,L,1,3,Newcastle Utd,0,11,2,18.2,0,0,19.1,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Match Report
12/02/2022,15:00,Matchweek 25,Sat,Home,W,3,0,Leeds United,3,21,10,47.6,0.14,0.3,18.2,0,0,0,2.7,2.7,0.13,0.3,0.3,Match Report
19/02/2022,15:00,Matchweek 26,Sat,Away,L,0,2,Southampton,0,9,0,0,0,,23.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Match Report
26/02/2022,17:30,Matchweek 27,Sat,Home,L,0,1,Manchester City,0,6,2,33.3,0,0,19.1,1,0,0,0.5,0.5,0.08,-0.5,-0.5,Match Report
07/03/2022,20:00,Matchweek 28,Mon,Away,L,0,5,Tottenham,0,6,0,0,0,,22.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Match Report
13/03/2022,14:00,Matchweek 29,Sun,Home,L,0,1,Wolves,0,7,2,28.6,0,0,20.5,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Match Report
17/03/2022,19:45,Matchweek 20,Thu,Home,W,1,0,Newcastle Utd,1,9,3,33.3,0.11,0.33,17.2,1,0,0,0.7,0.7,0.07,0.3,0.3,Match Report
03/04/2022,14:00,Matchweek 31,Sun,Away,L,1,2,West Ham,1,13,2,15.4,0.08,0.5,18.7,0,0,0,0.7,0.7,0.05,0.3,0.3,Match Report
06/04/2022,19:30,Matchweek 19,Wed,Away,L,2,3,Burnley,2,14,2,14.3,0,0,19.5,0,2,2,2.4,0.8,0.06,-0.4,-0.8,Match Report
09/04/2022,12:30,Matchweek 32,Sat,Home,W,1,0,Manchester Utd,1,7,3,42.9,0.14,0.33,18.3,0,0,0,0.4,0.4,0.05,0.6,0.6,Match Report
For Everton,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
20/04/2022,19:45,Matchweek 18,Wed,Home,D,1,1,Leicester City,1,13,3,23.1,0.08,0.33,14.7,0,0,0,1.8,1.8,0.14,-0.8,-0.8,Match Report
24/04/2022,16:30,Matchweek 34,Sun,Away,L,0,2,Liverpool,0,9,1,11.1,0,0,19.1,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Match Report
01/05/2022,14:00,Matchweek 35,Sun,Home,W,1,0,Chelsea,1,9,4,44.4,0.11,0.25,17.8,1,0,0,0.8,0.8,0.09,0.2,0.2,Match Report
08/05/2022,14:00,Matchweek 36,Sun,Away,W,2,1,Leicester City,2,10,4,40,0.2,0.5,13.8,0,0,0,1.1,1.1,0.11,0.9,0.9,Match Report
11/05/2022,19:45,Matchweek 30,Wed,Away,D,0,0,Watford,0,16,5,31.3,0,0,16.8,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Match Report
15/05/2022,16:30,Matchweek 37,Sun,Home,L,2,3,Brentford,2,9,4,44.4,0.11,0.25,17.4,0,1,1,2.1,1.3,0.16,-0.1,-0.3,Match Report
19/05/2022,19:45,Matchweek 33,Thu,Home,W,3,2,Crystal Palace,3,12,6,50,0.25,0.5,18.5,1,0,0,0.8,0.8,0.06,2.2,2.2,Match Report
22/05/2022,16:00,Matchweek 38,Sun,Away,L,1,5,Arsenal,1,6,2,33.3,0.17,0.5,17.7,0,0,0,1.1,1.1,0.19,-0.1,-0.1,Match Report
