Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
For Wolverhampton Wanderers,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
15/04/2023,15:00,Matchweek 31,Sat,Home,W,2,0,Brentford,2,11,9,81.8,0.18,0.22,18.4,0,0,0,0.8,0.8,0.07,1.2,1.2,Match Report
22/04/2023,15:00,Matchweek 32,Sat,Away,L,1,2,Leicester City,1,16,3,18.8,0.06,0.33,20.7,2,0,0,0.9,0.9,0.06,0.1,0.1,Match Report
25/04/2023,19:30,Matchweek 33,Tue,Home,W,2,0,Crystal Palace,1,8,2,25,0,0,17,0,1,1,1.4,0.6,0.07,-0.4,-0.6,Match Report
29/04/2023,15:00,Matchweek 34,Sat,Away,L,0,6,Brighton,0,10,2,20,0,0,18.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Match Report
06/05/2023,15:00,Matchweek 35,Sat,Home,W,1,0,Aston Villa,1,6,2,33.3,0.17,0.5,17.6,0,0,0,0.8,0.8,0.13,0.2,0.2,Match Report
13/05/2023,15:00,Matchweek 36,Sat,Away,L,0,2,Manchester Utd,0,5,0,0,0,,10.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Match Report
20/05/2023,15:00,Matchweek 37,Sat,Home,D,1,1,Everton,1,13,5,38.5,0.08,0.2,17.9,1,0,0,1.6,1.6,0.13,-0.6,-0.6,Match Report
28/05/2023,16:30,Matchweek 38,Sun,Away,L,0,5,Arsenal,0,6,0,0,0,,14.7,1,0,0,0.5,0.5,0.08,-0.5,-0.5,Match Report
