Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
30/12/2023,15:00,Matchweek 20,Sat,Home,W,3,0,Everton,3,12,6,50,0.25,0.5,13.4,0,0,0,1.9,1.9,0.17,1.1,1.1,Match Report
22/01/2024,19:45,Matchweek 21,Mon,Away,D,0,0,Brighton,0,8,3,37.5,0,0,18.6,0,0,0,1.1,1.1,0.15,-1.1,-1.1,Match Report
01/02/2024,20:15,Matchweek 22,Thu,Home,L,3,4,Manchester Utd,3,15,5,33.3,0.13,0.4,16.6,1,1,1,2.1,1.3,0.09,0.9,0.7,Match Report
04/02/2024,14:00,Matchweek 23,Sun,Away,W,4,2,Chelsea,3,13,6,46.2,0.15,0.33,16.6,2,1,1,2,1.2,0.09,1,0.8,Match Report
10/02/2024,15:00,Matchweek 24,Sat,Home,L,0,2,Brentford,0,17,5,29.4,0,0,17.2,1,0,0,1,1,0.06,-1,-1,Match Report
17/02/2024,15:00,Matchweek 25,Sat,Away,W,2,1,Tottenham,2,12,7,58.3,0.17,0.29,15.9,0,0,0,1.8,1.8,0.15,0.2,0.2,Match Report
25/02/2024,13:30,Matchweek 26,Sun,Home,W,1,0,Sheffield Utd,1,13,2,15.4,0.08,0.5,14.6,0,0,0,1.3,1.3,0.1,-0.3,-0.3,Match Report
02/03/2024,15:00,Matchweek 27,Sat,Away,L,0,3,Newcastle Utd,0,12,3,25,0,0,15.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Match Report
09/03/2024,15:00,Matchweek 28,Sat,Home,W,2,1,Fulham,1,8,3,37.5,0.13,0.33,16.3,0,0,0,0.8,0.8,0.1,0.2,0.2,Match Report
30/03/2024,17:30,Matchweek 30,Sat,Away,L,0,2,Aston Villa,0,13,3,23.1,0,0,14.6,1,0,0,1.5,1.5,0.11,-1.5,-1.5,Match Report
02/04/2024,19:45,Matchweek 31,Tue,Away,D,1,1,Burnley,1,8,2,25,0.13,0.5,12.4,0,0,0,0.9,0.9,0.11,0.1,0.1,Match Report
06/04/2024,15:00,Matchweek 32,Sat,Home,L,1,2,West Ham,1,13,6,46.2,0,0,25.4,1,1,1,1.5,0.7,0.05,-0.5,-0.7,Match Report
13/04/2024,15:00,Matchweek 33,Sat,Away,D,2,2,Nott'ham Forest,2,11,3,27.3,0.18,0.67,16.1,0,0,0,1,1,0.11,1,1,Match Report
20/04/2024,19:30,Matchweek 34,Sat,Home,L,0,2,Arsenal,0,5,3,60,0,0,20.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Match Report
24/04/2024,19:45,Matchweek 29,Wed,Home,L,0,1,Bournemouth,0,15,4,26.7,0,0,20.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Match Report
27/04/2024,15:00,Matchweek 35,Sat,Home,W,2,1,Luton Town,2,13,5,38.5,0.15,0.4,18.8,0,0,0,1.2,1.2,0.09,0.8,0.8,Match Report
04/05/2024,17:30,Matchweek 36,Sat,Away,L,1,5,Manchester City,1,2,1,50,0.5,1,9,0,0,0,0.3,0.3,0.17,0.7,0.7,Match Report
11/05/2024,15:00,Matchweek 37,Sat,Home,L,1,3,Crystal Palace,1,14,8,57.1,0.07,0.13,14.6,0,0,0,1.6,1.6,0.11,-0.6,-0.6,Match Report
19/05/2024,16:00,Matchweek 38,Sun,Away,L,0,2,Liverpool,0,4,2,50,0,0,19,1,0,0,0.5,0.5,0.12,-0.5,-0.5,Match Report
