Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
26/12/2021,15:00,Matchweek 19,Sun,Home,L,2,3,Southampton,2,11,4,36.4,0.18,0.5,17.2,0,0,0,1.6,1.6,0.15,0.4,0.4,Match Report
28/12/2021,15:00,Matchweek 20,Tue,Away,W,4,1,Watford,4,12,5,41.7,0.25,0.6,16,0,1,1,3.6,2.8,0.23,0.4,0.2,Match Report
01/01/2022,17:30,Matchweek 21,Sat,Away,W,3,2,Crystal Palace,3,9,4,44.4,0.22,0.5,14.5,0,1,1,2.2,1.4,0.15,0.8,0.6,Match Report
12/01/2022,19:45,Matchweek 18,Wed,Home,W,2,0,Norwich City,2,13,5,38.5,0.15,0.4,15.1,0,0,0,2.5,2.5,0.19,-0.5,-0.5,Match Report
16/01/2022,14:00,Matchweek 22,Sun,Home,L,2,3,Leeds United,2,15,5,33.3,0.13,0.4,12.6,0,0,0,2.4,2.4,0.16,-0.4,-0.4,Match Report
22/01/2022,15:00,Matchweek 23,Sat,Away,L,0,1,Manchester Utd,0,6,1,16.7,0,0,17.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Match Report
08/02/2022,19:45,Matchweek 24,Tue,Home,W,1,0,Watford,1,9,2,22.2,0.11,0.5,13.2,0,0,0,0.8,0.8,0.09,0.2,0.2,Match Report
13/02/2022,16:30,Matchweek 25,Sun,Away,D,2,2,Leicester City,2,8,3,37.5,0.25,0.67,16.1,0,0,0,1.1,1.1,0.14,0.9,0.9,Match Report
19/02/2022,12:30,Matchweek 26,Sat,Home,D,1,1,Newcastle Utd,1,11,3,27.3,0.09,0.33,14.4,0,0,0,0.6,0.6,0.05,0.4,0.4,Match Report
27/02/2022,14:00,Matchweek 27,Sun,Home,W,1,0,Wolves,1,13,4,30.8,0.08,0.25,16.7,1,0,0,1.8,1.8,0.14,-0.8,-0.8,Match Report
05/03/2022,17:30,Matchweek 28,Sat,Away,L,0,1,Liverpool,0,13,4,30.8,0,0,14.9,0,0,0,1.3,1.3,0.1,-1.3,-1.3,Match Report
13/03/2022,14:00,Matchweek 29,Sun,Home,W,2,1,Aston Villa,2,11,4,36.4,0.18,0.5,16.3,0,0,0,1.2,1.2,0.12,0.8,0.8,Match Report
20/03/2022,16:30,Matchweek 30,Sun,Away,L,1,3,Tottenham,1,6,1,16.7,0.17,1,9.1,0,0,0,0.6,0.6,0.1,0.4,0.4,Match Report
For West Ham United,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
03/04/2022,14:00,Matchweek 31,Sun,Home,W,2,1,Everton,2,11,5,45.5,0.18,0.4,19.9,2,0,0,1.2,1.2,0.12,0.8,0.8,Match Report
10/04/2022,14:00,Matchweek 32,Sun,Away,L,0,2,Brentford,0,5,1,20,0,0,17.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Match Report
17/04/2022,14:15,Matchweek 33,Sun,Home,D,1,1,Burnley,1,21,6,28.6,0.05,0.17,14.7,0,0,0,2.2,2.2,0.11,-1.2,-1.2,Match Report
24/04/2022,14:00,Matchweek 34,Sun,Away,L,0,1,Chelsea,0,6,2,33.3,0,0,13.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Match Report
01/05/2022,16:30,Matchweek 35,Sun,Home,L,1,2,Arsenal,1,8,3,37.5,0.13,0.33,14,0,0,0,0.5,0.5,0.06,0.5,0.5,Match Report
08/05/2022,14:00,Matchweek 36,Sun,Away,W,4,0,Norwich City,4,12,4,33.3,0.25,0.75,14.4,0,1,1,3,2.3,0.19,1,0.7,Match Report
15/05/2022,14:00,Matchweek 37,Sun,Home,D,2,2,Manchester City,2,6,2,33.3,0.33,1,13.7,0,0,0,1.1,1.1,0.18,0.9,0.9,Match Report
22/05/2022,16:00,Matchweek 38,Sun,Away,L,1,3,Brighton,1,7,2,28.6,0.14,0.5,22,0,0,0,0.2,0.2,0.03,0.8,0.8,Match Report
