Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
03/01/2023,20:00,Matchweek 19,Tue,Home,W,3,0,Bournemouth,3,18,6,33.3,0.17,0.5,16.7,2,0,0,2.2,2.2,0.13,0.8,0.8,Match Report
14/01/2023,12:30,Matchweek 20,Sat,Home,W,2,1,Manchester City,2,8,3,37.5,0.25,0.67,14.8,0,0,0,1.7,1.7,0.21,0.3,0.3,Match Report
18/01/2023,20:00,Matchweek 7,Wed,Away,D,1,1,Crystal Palace,1,15,4,26.7,0.07,0.25,19.5,1,0,0,2.1,2.1,0.14,-1.1,-1.1,Match Report
22/01/2023,16:30,Matchweek 21,Sun,Away,L,2,3,Arsenal,2,6,4,66.7,0.33,0.5,18.2,0,0,0,0.4,0.4,0.06,1.6,1.6,Match Report
04/02/2023,15:00,Matchweek 22,Sat,Home,W,2,1,Crystal Palace,2,13,4,30.8,0.08,0.25,16.4,0,1,1,2,1.2,0.1,0,-0.2,Match Report
08/02/2023,20:00,Matchweek 8,Wed,Home,D,2,2,Leeds United,2,24,6,25,0.08,0.33,16.7,0,0,0,2,2,0.09,0,0,Match Report
12/02/2023,14:00,Matchweek 23,Sun,Away,W,2,0,Leeds United,2,11,5,45.5,0.18,0.4,16.4,0,0,0,1.1,1.1,0.1,0.9,0.9,Match Report
19/02/2023,14:00,Matchweek 24,Sun,Home,W,3,0,Leicester City,3,26,8,30.8,0.12,0.38,15.5,1,0,0,4.4,4.4,0.17,-1.4,-1.4,Match Report
05/03/2023,16:30,Matchweek 26,Sun,Away,L,0,7,Liverpool,0,8,4,50,0,0,15.4,0,0,0,0.8,0.8,0.1,-0.8,-0.8,Match Report
12/03/2023,14:00,Matchweek 27,Sun,Home,D,0,0,Southampton,0,10,4,40,0,0,15.4,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Match Report
02/04/2023,16:30,Matchweek 29,Sun,Away,L,0,2,Newcastle Utd,0,6,1,16.7,0,0,14.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Match Report
05/04/2023,20:00,Matchweek 25,Wed,Home,W,1,0,Brentford,1,18,3,16.7,0.06,0.33,19.9,1,0,0,1.2,1.2,0.07,-0.2,-0.2,Match Report
08/04/2023,12:30,Matchweek 30,Sat,Home,W,2,0,Everton,2,29,11,37.9,0.07,0.18,16.5,0,0,0,3.4,3.4,0.12,-1.4,-1.4,Match Report
16/04/2023,16:30,Matchweek 31,Sun,Away,W,2,0,Nott'ham Forest,2,22,7,31.8,0.09,0.29,15.4,1,0,0,3.5,3.5,0.18,-1.5,-1.5,Match Report
For Manchester United,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
27/04/2023,20:15,Matchweek 33,Thu,Away,D,2,2,Tottenham,2,17,7,41.2,0.12,0.29,17.9,2,0,0,2,2,0.12,0,0,Match Report
30/04/2023,14:00,Matchweek 34,Sun,Home,W,1,0,Aston Villa,1,14,6,42.9,0.07,0.17,19,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Match Report
04/05/2023,20:00,Matchweek 28,Thu,Away,L,0,1,Brighton,0,16,5,31.3,0,0,18.5,1,0,0,1.4,1.4,0.09,-1.4,-1.4,Match Report
07/05/2023,19:00,Matchweek 35,Sun,Away,L,0,1,West Ham,0,19,4,21.1,0,0,18.2,0,0,0,1.2,1.2,0.06,-1.2,-1.2,Match Report
13/05/2023,15:00,Matchweek 36,Sat,Home,W,2,0,Wolves,2,27,9,33.3,0.07,0.22,19.3,2,0,0,3.2,3.2,0.12,-1.2,-1.2,Match Report
20/05/2023,15:00,Matchweek 37,Sat,Away,W,1,0,Bournemouth,1,20,5,25,0.05,0.2,18.7,0,0,0,1.4,1.4,0.07,-0.4,-0.4,Match Report
25/05/2023,20:00,Matchweek 32,Thu,Home,W,4,1,Chelsea,4,17,8,47.1,0.18,0.38,15.3,0,1,1,5.2,4.4,0.29,-1.2,-1.4,Match Report
28/05/2023,16:30,Matchweek 38,Sun,Home,W,2,1,Fulham,2,21,8,38.1,0.1,0.25,20.7,1,0,0,2.9,2.9,0.14,-0.9,-0.9,Match Report
